Subject,Object
Tapestry fragments on a green ground,Hospices de Beaune
Tapestry fragments on a red ground,Hospices de Beaune
CC De Borre,Bierbeek
2019 IEEE International Conference on Big Data,Westin Bonaventure Hotel
Scale model of a coal cargo ship under construction-MnM 2003.29.1,Section marine marchande
Scale model of Pascal-MnM 7 MM 25,Section marine marchande
Scale model of Paraguay-MnM 7 MM 3,Section marine marchande
Scale model of Millenium-MnM 2001.9.1,Section marine marchande
Scale model of Louléa-MnM 7 MM 66,Section marine marchande
Scale model of Loire-MnM 5 MM 9,Section marine marchande
Scale model of Laurent Schiaffino-MnM 7 MM 63,Section marine marchande
Strathisla distillery,Keith
Pittsburgh synagogue shooting,Tree of Life – Or L'Simcha
Exeter Chiefs,Exeter
1985 Welsh Badminton Championships,Holyhead
1987 Welsh Badminton Championships,Holyhead
1989 Welsh Badminton Championships,Holyhead
1991 Welsh Badminton Championships,Holyhead
1993 Welsh Badminton Championships,Holyhead
1988 Plume d’Or,Lisbon
St. Petersburg Open,Petersburg Sports and Concert Complex
1988 Welsh Badminton Championships,Pontypool
Ulanendenkmal,Rhöndorf
Willy Liechti memorial fountain,Tscharnergut quarter
Willy Liechti memorial fountain,Tscharnergut quarter
Willy Liechti memorial fountain,Tscharnergut quarter
Willy Liechti memorial fountain,Tscharnergut quarter
Willy Liechti memorial fountain,Tscharnergut quarter
1951 Belgian Badminton Championships,Leuven
1958 Belgian Badminton Championships,Leuven
1957 Belgian Badminton Championships,Leuven
1956 Belgian Badminton Championships,Leuven
1955 Belgian Badminton Championships,Leuven
1954 Belgian Badminton Championships,Leuven
1952 Belgian Badminton Championships,Leuven
1951 Belgian Badminton Championships,Leuven
1949 Belgian Badminton Championships,Leuven
1958 Belgian Badminton Championships,Leuven
1957 Belgian Badminton Championships,Leuven
1956 Belgian Badminton Championships,Leuven
1955 Belgian Badminton Championships,Leuven
1954 Belgian Badminton Championships,Leuven
1953 Belgian Badminton Championships,Leuven
1952 Belgian Badminton Championships,Leuven
1951 Belgian Badminton Championships,Leuven
1949 Belgian Badminton Championships,Leuven
1958 Belgian Badminton Championships,Leuven
1957 Belgian Badminton Championships,Leuven
1956 Belgian Badminton Championships,Leuven
VTB Arena,Moscow
War Prisoners,Garrick Theater
2016 Irish Badminton Championships,Dublin
2014 Irish Badminton Championships,Dublin
2012 Irish Badminton Championships,Dublin
2009 Irish Badminton Championships,Dublin
2017 Har Adar shooting,Har Adar
2019 Junior Grand Prix Latvia - ice dancing rhythm dance,Volvo sporta centrs
Lichfield War Memorial,Lichfield
1977 Plume d’Or,Lausanne
World Esperanto Congress 2015,Lille
Taskiwin,Haut Atlas
Brent River College,Kingsbury
Battle of the Atlantic,Gulf of Mexico
Qatar Open,Khalifa International Tennis and Squash Complex
Eastbourne International,Eastbourne
Kerang Post Office,Kerang
1973 Dutch Grand Prix,Circuit Park Zandvoort
1967 Dutch Grand Prix,Circuit Park Zandvoort
1965 Dutch Grand Prix,Circuit Park Zandvoort
1964 Dutch Grand Prix,Circuit Park Zandvoort
The 55th annual meeting of the Association for Computational Linguistics,Vancouver
Edge Grove School,Aldenham
Edge Grove School,Aldenham
2017 Iranian presidential election,Iran
Leicester's Church,Denbigh
Thirty-Fourth AAAI Conference on Artificial Intelligence,Hilton New York
Bonn Hauptbahnhof,Bonn-Zentrum
Kalibombang Dance,North Sulawesi
Kabela,North Sulawesi
Painted Cross,Salon Carré
Eagle House School,Sandhurst
2006 Skate America - ice dancing original dance,XL Center
Binnenhof,Rotterdam
The Tennis Court Oath,Museum of the History of France
The Tennis Court Oath,Museum of the History of France
Muswellbrook Post Office,Muswellbrook
Carnival of Alsasua – Altsasu,Alsasua – Altsasu
K6 Telephone Kiosk To North Of Tyldesley Chapel,Wigan
Church Inn,Prestwich
1964 European Rowing Championships,Bosbaan
1954 European Rowing Championships,Bosbaan
1949 European Rowing Championships,Bosbaan
1966 European Rowing Championships,Bosbaan
"Bristol Mill, Edinburgh Road",Galashiels
"Bristol Mill, Edinburgh Road",Galashiels
2018 UEFA Women's Champions League Final,Valeriy Lobanovskyi Dynamo Stadium
Royal Naval Division Memorial,Horse Guards Parade
Ostkreuz,Rummelsburg
Berlin-Lichtenberg station,Rummelsburg
Ostkreuz,Friedrichshain
Berlin Ostbahnhof,Friedrichshain
1896 Cedar Keys hurricane,Georgia
2007 Cup of Russia - ice dancing original dance,Megasport Arena
2008 Cup of Russia - ice dancing original dance,Megasport Arena
Tanggai dance,Bangka Belitung Islands
Stanhope,Ashford
Nottingham Open,Nottingham
2020 Tarragona explosion,Complex Petroquímic de Tarragona
2020 Tarragona explosion,Complex Petroquímic de Tarragona
2019 Junior Grand Prix Russia - ice dancing rhythm dance,Traktor Ice Arena
2012 US Open Badminton Championships,Orange
2010 US Open Badminton Championships,Orange
2008 US Open Badminton Championships,Orange
2001 US Open Badminton Championships,Orange
2000 US Open Badminton Championships,Orange
1998 US Open Badminton Championships,Orange
2012 US Open Badminton Championships,Orange
2019 CS U.S. International Figure Skating Classic - ice dancing rhythm dance,Salt Lake Sports Complex
The Romany Inn,Bampton
Sardana,Catalonia
Sardana,Catalonia
ATP Finals,The O2 Arena
Crucifix,Room 709
1989 Chinese Taipei Open Badminton Championships,Taipei
1987 Chinese Taipei Open Badminton Championships,Taipei
1986 Chinese Taipei Open Badminton Championships,Taipei
1988 Chinese Taipei Open Badminton Championships,Taipei
1987 Plume d’Or,Baden
Miss USA 2013,Zappos Theater
Landscape with castle,Room 844
Landscape with castle,Room 844
Landscape with castle,Room 844
Leibniz as a Politician,Victoria University of Manchester
Verdure with birds,Château d'Angers
2019 Junior Grand Prix United States - ice dancing rhythm dance,Herb Brooks Arena
Carnival of Alhama de Granada,Alhama de Granada
Cava do Viriato,Viseu
Platan javorolistý v zahradě Kinských,Kinského zahrada
Platan javorolistý v zahradě Kinských,Kinského zahrada
Crucifix no. 434,Uffizi
Crucifix with stories of the Passion and Redemption,Uffizi
1980 Plume d’Or,Clignancourt
Queen's Own Royal West Kent Regiment Cenotaph,Maidstone
Second Battle of Corinth,Corinth
Campo de rugby Valle de las Cañas,Pozuelo de Alarcón
Battle of Richmond,Richmond
"Flint Castle, north Wales",National Library of Wales
"Carew Castle, Pembroke",National Library of Wales
"Tal y Llyn, Merionethshire",National Library of Wales
"Llanelltyd Church: near Dolgellau, Merionethshire",National Library of Wales
"Llanelltyd Church, near Dolgellau, Merionethshire",National Library of Wales
"Carew Castle, Pembrokeshire",National Library of Wales
"Pont y Prydd, Glamorganshire",National Library of Wales
"Cardiff castle, Glamorganshire",National Library of Wales
"View on the Rhiew, Montgomeryshire",National Library of Wales
"The Eagle Tower, Caernarvan Castle",National Library of Wales
Picton Castle,National Library of Wales
"Pengwern Place, Flintshire",National Library of Wales
1985 Scottish Open Badminton Championships,Edinburgh
1971 Scottish Open Badminton Championships,Edinburgh
1969 Scottish Open Badminton Championships,Edinburgh
1968 Scottish Open Badminton Championships,Edinburgh
1967 Scottish Open Badminton Championships,Edinburgh
1966 Scottish Open Badminton Championships,Edinburgh
1965 Scottish Open Badminton Championships,Edinburgh
1964 Scottish Open Badminton Championships,Edinburgh
1961 Scottish Open Badminton Championships,Edinburgh
1960 Scottish Open Badminton Championships,Edinburgh
1959 Scottish Open Badminton Championships,Edinburgh
"Edinburgh, Grassmarket, K6 Telephone Kiosk",Edinburgh
"Edinburgh, Great Stuart Street, Lamp Standards",Edinburgh
Xavier College,Kew
Glen Innes Post Office,Glen Innes
1962 European Rowing Championships,Berlin-Grünau Regatta Course
1935 European Rowing Championships,Berlin-Grünau Regatta Course
1968 European Rowing Championships,Berlin-Grünau Regatta Course
Jacksonville Landing shooting,Jacksonville Landing
Stadio Olympica,Cortina d'Ampezzo
1969 Swedish Open Badminton Championships,Stockholm
Miss USA 2007,Dolby Theatre
2019 CS Autumn Classic International - ice dancing rhythm dance,Oakville
1898 European Rowing Championships,Turin
World Esperanto Congress 1963,Sofia
2011 southern Israel cross-border attacks,Southern District
The 4th place,Grosse Schanze
The 4th place,Grosse Schanze
Berlin Springpfuhl station,Marzahn
World Esperanto Congress 1974,Hamburg
