Subject,Object
Harry and the Potters discography,Harry Potter fandom
SAOCOM 1A,SAOCOM
2014 Indian general election in Kottayam Lok Sabha constituency,2014 Indian general election in Kerala
2014 Indian general election in Mavelikkara Lok Sabha constituency,2014 Indian general election in Kerala
2014 Indian general election in Chalakudy Lok Sabha constituency,2014 Indian general election in Kerala
Panionios B.C.,Panionios
UGC 6818,[TSK2008] 102
A. Gary Anderson Graduate School of Management,UCR School of Business
50S ribosomal protein L1    Rv0641,"Ribosomal protein L1, 3-layer alpha/beta-sandwich"
870s BC,9th century BC
830s BC,9th century BC
Peter,Twelve Apostles
PGC 62702,[CHM2007] LDC 1325
Marathon des Sables,Ultra-Trail World Tour
Tomb Ami Said,M'zab
UGC 7845,Coma Cluster
Xatu,Natu and Xatu
Georgia State Senate,Georgia General Assembly
2000 Energis Dutch Open,2000 ATP Tour
University of Kentucky College of Law,University of Kentucky
2004 FA Women's Cup Final,2003–04 FA Women's Cup
Aslaug,Norse mythology
Old Town Bridge Tower,Charles Bridge
2018 UCI Road World Championships – Women's road race,2018 UCI Road World Championships
Boundary Wall With Gate Piers And Gates To Spring Hill And Elmfield,Elmfield
Squadron 16,Flying Regiment 1
1951 Paris–Brussels,1951 Challenge Desgrange-Colombo
1998 Canadian Grand Prix,1998 Formula One World Championship
Running Up That Hill,Kate Bush digital singles discography
[L99] n628-824,Messier 74
[L2004] n 628-1885,Messier 74
[L2004] n 628-896,Messier 74
[L99] n628-681,Messier 74
[L99] n628-1099,Messier 74
[L2004] n 628-717,Messier 74
[L2004] n 628-927,Messier 74
[L2004] n 628-568,Messier 74
[L2004] n 628-1140,Messier 74
[L99] n628-1807,Messier 74
2019 Paris–Roubaix,2019 UCI World Tour
2019 La Flèche Wallonne,2019 UCI World Tour
Paris-Nice 2019,2019 UCI World Tour
Paris-Nice 2019,2019 UCI World Tour
Paris-Nice 2019,2019 UCI World Tour
Paris-Nice 2019,2019 UCI World Tour
Paris-Nice 2019,2019 UCI World Tour
2003 FA Women's Cup Final,2002–03 FA Women's Cup
Utah State Senate,Utah State Legislature
Belfry of Béthune,Belfries of Belgium and France
Belfry of Saint-Riquier,Belfries of Belgium and France
Belfry of Thuin,Belfries of Belgium and France
Belfry of Tielt,Belfries of Belgium and France
Belfry of Rue,Belfries of Belgium and France
Belfry of Comines,Belfries of Belgium and France
Belfry of Veurne,Belfries of Belgium and France
2018 Minsk-Arena Ice Star - junior ice dance rhythm dance,2018 Minsk-Arena Ice Star - junior ice dance
1953 Paris-Tours,1953 Challenge Desgrange-Colombo
1953 Paris-Tours,1953 Challenge Desgrange-Colombo
1953 Paris-Tours,1953 Challenge Desgrange-Colombo
voice,phonetics
digestive system process,digestion
Revetment Wall To Whitecote House With Railings And Gate To Canal,Whitecote House
White House Communications Director,White House Office
University of Sydney Business School,University of Sydney
July 1937,1937
Battle of Rain,Thirty Years' War
"2018 Tour of Britain, stage 5",2018 Tour of Britain
University of New Hampshire School of Law,University of New Hampshire
ESO 428-28,[TSK2008] 630
ESO 427-34,[TSK2008] 630
29th U-boat Flotilla,German Navy
26th U-boat Flotilla,German Navy
11th U-boat Flotilla,German Navy
2008 Skate America - ice dancing compulsory dance,2008 Skate America - ice dancing
Einstein Tower,Albert Einstein Science Park
Einstein Tower,Albert Einstein Science Park
Yevpatoria Bay,Gulf of Kalamita
Fraunhofer Institute for Solar Energy Systems ISE,Fraunhofer Society
Fraunhofer Institute for Production Technology,Fraunhofer Society
Fraunhofer Institute for Material Flow and Logistics,Fraunhofer Society
Fraunhofer Institute for Laser Technology,Fraunhofer Society
NGC 6045,[DZ2015b] 634
NGC 6045,Hercules Cluster
AB Aurigae,Taurus Molecular Cloud
Kliemannsland,funk
Game Two,funk
Walulis,funk
Game Two,funk
[CLK2012] 24,NGC 4365
evidence,criminal procedure
evidence,criminal procedure
Sneezy,Seven Dwarfs
Happy,Seven Dwarfs
Sleepy,Seven Dwarfs
Bashful,Seven Dwarfs
Grumpy,Seven Dwarfs
Anárion,House of Anárion
Meneldil,House of Anárion
2006 European Figure Skating Championships - ice dancing compulsory dance,2006 European Figure Skating Championships - ice dancing
2008 Toray Pan Pacific Open,2008 WTA Tour
2001 FA Women's Cup Final,2000–01 FA Women's Cup
orogeny,Earth sciences
orogeny,Earth sciences
Khorramabad,Khorramabad County
Khorramabad,Khorramabad County
2008 European Figure Skating Championships - ice dancing compulsory dance,2008 European Figure Skating Championships - ice dancing
When We Were Young,25
2002 Energis Open,2002 ATP Tour
University of Calgary Faculty of Law,University of Calgary
Mixed Up,The Cure's albums in chronological order
Maysoon Zayid: I got 99 problems ... palsy is just one,TEDWomen 2013
Paula Johnson: His and hers … healthcare,TEDWomen 2013
Esta Soler: How we turned the tide on domestic violence,TEDWomen 2013
"Maya Penn: Meet a young entrepreneur, cartoonist, designer, activist …",TEDWomen 2013
2012 European Grand Prix,2012 Formula One season
Johnny Cash Sun Records discography,Johnny Cash discography
SDSS J152646.00+210607.2,[SPD2011] 17592
The Little Shepherd,Children's Corner
"1970 Tour de Romandie, Prologue",1970 Tour de Romandie
Portal i restes de fortificació de l'Aranyó,L'Aranyó
1973 Dutch Grand Prix,1973 Formula One season
2014 Indian general election in Varanasi Lok Sabha constituency,2014 Indian general election in Uttar Pradesh
2014 Indian general election in Ghosi Lok Sabha constituency,2014 Indian general election in Uttar Pradesh
2014 Indian general election in Gorakhpur Lok Sabha constituency,2014 Indian general election in Uttar Pradesh
2014 Indian general election in Basti Lok Sabha constituency,2014 Indian general election in Uttar Pradesh
The Quill,Lesser Antilles
Mount Scenery,Lesser Antilles
ESO 572-49,[TSK2008] 409
ESO 572-49,[T2015] nest 100219
2019 UEFA Women's Champions League Final,2018–19 UEFA Women's Champions League
[SS2011b] F2-16084,Pinwheel Galaxy
Black Knights' Tango,chess terminology
Lisitsin Gambit,chess terminology
Irish Gambit,chess terminology
Lisitsin Gambit,chess terminology
Maine Senate,Maine Legislature
Hallelujah Chorus,Messiah Part II
New Jersey Senate,New Jersey Legislature
cation transporter ATPase J    Rv3743c,"P-type ATPase, cytoplasmic domain N"
potassium-transporting ATPase subunit B    Rv1030,"P-type ATPase, cytoplasmic domain N"
Kempten,"Stimmkreis Kempten, Oberallgäu"
Hammer Horror / Coffee Homeground,Lionheart
1984 European Grand Prix,1984 Formula One season
1984 German Grand Prix,1984 Formula One season
CEPADE - Universidad Politécnica de Madrid,Technical University of Madrid
playing children,Category:Public art in Bern
zodiac signs,Category:Public art in Bern
untitled,Category:Public art in Bern
flying geese,Category:Public art in Bern
playing children,Category:Public art in Bern
untitled,Category:Public art in Bern
Jesaja window,Category:Public art in Bern
gospel and revelation of John,Category:Public art in Bern
Jesaja window,Category:Public art in Bern
gospel and revelation of John,St. John's Church
male figure,Category:Public art in Bern
Création,Category:Public art in Bern
Inspiration,Category:Public art in Bern
untitled,Category:Public art in Bern
scenes from the New Testament,Category:Public art in Bern
scenes from the Passion of Christ,Category:Public art in Bern
tree of life,Category:Public art in Bern
couple,Category:Public art in Bern
tree of life,church Brother Klaus
The 4th place,Category:Public art in Bern
as the crow flies Bern-Schwäbisch Hall,Category:Public art in Bern
Willy Liechti memorial fountain,Category:Public art in Bern
Ziegler hospital ball fountain,Category:Public art in Bern
the silent doorman,Category:Public art in Bern
ÜBER-SETZEN,Category:Public art in Bern
aaruf - aarab,Category:Public art in Bern
PH 14,Category:Public art in Bern
ÜBER-SETZEN,decorative fountain complex Bümpliz cemetery
Ziegler hospital ball fountain,Fountains in Bern
Willy Liechti memorial fountain,Fountains in Bern
Ziegler hospital ball fountain,Fountains in Bern
Willy Liechti memorial fountain,Fountains in Bern
Ziegler hospital ball fountain,Fountains in Bern
Willy Liechti memorial fountain,Fountains in Bern
Ziegler hospital ball fountain,Fountains in Bern
The 4th place,University of Bern
as the crow flies Bern-Schwäbisch Hall,Brünnengut
Willy Liechti memorial fountain,Tscharnergut quarter
Ziegler hospital ball fountain,Ziegler hospital
the silent doorman,Kirchenfeldbrücke
egg white,chicken egg
On Stage EP,The Single File 1978~1983
1988 Canadian Grand Prix,1988 Formula One season
1988 Australian Grand Prix,1988 Formula One season
Charing Cross tube station,Charing Cross railway station
Sanyohimeji-higashi interchange,San'yō Expressway
Sanyohimeji-higashi interchange,San'yō Expressway
Basilica of Assumption and Saints Cyril and Methodius,Cistercian monastery Velehrad
Aris Thessalonikis B.C.,Aris Thessaloniki
2009 European Figure Skating Championships - ice dancing compulsory dance,2009 European Figure Skating Championships - ice dancing
Mexico,Latin America
Mexico,North America
Canada,North America
Antsiferov Island,North Kurils
PGC 57093,[LH2011] 2703
[VHH81] 152,Centaurus A
2017 Nasiriyah attacks,Iraqi Civil War (2014–2017)
Bargate,Southampton town walls
2009 Cup of China - ice dancing compulsory dance,2009 Cup of China - ice dancing
2005 European Figure Skating Championships - ice dancing compulsory dance,2005 European Figure Skating Championships - ice dancing
citric acid,tricarboxylic acid cycle
citric acid,tricarboxylic acid cycle
citric acid,tricarboxylic acid cycle
stable in Naapankivaara ranger's estate,Naapankivaara ranger's estate
Sunlight Group,Absaroka Volcanic Supergroup
University of North Carolina at Chapel Hill,University of North Carolina
University of North Carolina at Chapel Hill,University of North Carolina
University of North Carolina at Chapel Hill,University of North Carolina
Stob Choire Claurigh,Grey Corries
Altglienicke station,Berlin S-Bahn
Weatherhead School of Management,Case Western Reserve University
2011 Grand Prix d'Isbergues,2010–11 UCI Europe Tour
2011 Grand Prix d'Isbergues,2010–11 UCI Europe Tour
stable in Utsjoki rectory,Utsjoki rectory
Glen Campbell collaborative discography,Glen Campbell discography
2020 UEFA Women's Champions League Final,2019–20 UEFA Women's Champions League
University of Massachusetts School of Law,University of Massachusetts Dartmouth
1952 Paris-Tours,1952 Challenge Desgrange-Colombo
1952 Paris-Tours,1952 Challenge Desgrange-Colombo
1952 Paris–Brussels,1952 Challenge Desgrange-Colombo
Sant Esteve,Roman Catholic Diocese of Girona
Basilica of Saint Anthony of Padua,Properties of the Holy See
1986 Australian Grand Prix,1986 Formula One season
1986 German Grand Prix,1986 Formula One season
Wowpedia,"Curse, Inc."
Ranmou Tomb and Huanwen Tomb,Capital Cities and Tombs of the Ancient Koguryo Kingdom
Uzbekistan,Central Asia
Kazakhstan,Central Asia
Uzbekistan,Central Asia
2016 Paris–Bourges,2016 UCI Europe Tour
CSIMon-007536,NGC 2264
Probopass,list of Pokémon introduced in Generation IV
Magnezone,list of Pokémon introduced in Generation IV
Neapoli,Nicosia Municipality
Chaïdar Pasa,Nicosia Municipality
Machmout Pasa,Nicosia Municipality
Chrysaliniotissa,Nicosia Municipality
Agios Ioannis,Nicosia Municipality
Omerie,Nicosia Municipality
Faneromeni,Nicosia Municipality
Agia Sofia,Nicosia Municipality
"Tabakhane, Nicosia",Nicosia Municipality
"Taht-el-kale, Nicosia",Nicosia Municipality
heart contraction,blood circulation
UGC 7129,[TSK2008] 107
UGC 7129,[T2015] nest 100008
2008 UCI Road World Championships – Women's road race,2008 UCI Road World Championships
2008 Skate Canada International - ice dancing compulsory dance,2008 Skate Canada International - ice dancing
KMHK 191,Large Magellanic Cloud
SV* HV 877,Large Magellanic Cloud
Tropical depression Eighteen-E,1984 Pacific hurricane season
Tropical depression Seventeen-E,1984 Pacific hurricane season
Tropical depression Nine-E,1984 Pacific hurricane season
1964 Dutch Grand Prix,1964 Formula One season
2012 United States House of Representatives elections in Hawaii,2012 United States House of Representatives elections
Olympiacos,Olympiacos CFP
"2018 Sibiu Cycling Tour, stage 3A",Sibiu Cycling Tour 2018
"Hedgehog protein, Hint domain",Hedgehog protein
1987 UCI Road World Championships – Women's road race,1987 UCI Road World Championships
Kigo,KDE Applications
KGoldrunner,KDE Applications
KFourInLine,KDE Applications
KDiamond,KDE Applications
KBreakout,KDE Applications
KBlackbox,KDE Applications
Konquest,KDE Applications
KTuberling,KDE Applications
Schönwald,"Stimmkreis Wunsiedel, Kulmbach"
Chad,Middle Africa
Central African Republic,Middle Africa
Chad,Middle Africa
Democratic Republic of the Congo,Middle Africa
International Business School Groningen,"Hanze University of Applied Sciences, Groningen"
Typhoon Kalmaegi,2019 Pacific typhoon season
Typhoon Fengshen,2019 Pacific typhoon season
Typhoon Nakri,2019 Pacific typhoon season
Typhoon Halong,2019 Pacific typhoon season
Severe Tropical Storm Matmo,2019 Pacific typhoon season
Typhoon Bualoi,2019 Pacific typhoon season
Wall To Front Garden Of Cumberland Priory With Two Sets Of Gate Piers,Cumberland Priory
La Luna / Whatever It Takes,Runaway Horses
2008 Australian Grand Prix,2008 Formula One season
1991 UCI Road World Championships – Women's road race,1991 UCI Road World Championships
2004 Paris–Bourges,Coupe de France 2004
2007 Grand Prix d'Isbergues,2007 French Road Cycling Cup
2017 UEFA Women's Champions League Final,2016–17 UEFA Women's Champions League
2016 European Grand Prix,2016 Formula One season
University of Oregon,Oregon University System
University of Oregon,Oregon University System
California State Senate,California State Legislature
Modern pentathlon at the 2016 Summer Olympics,2016 Summer Olympics
taekwondo at the 2016 Summer Olympics,2016 Summer Olympics
fencing at the 2016 Summer Olympics,2016 Summer Olympics
Rowing at the 2016 Summer Olympics,2016 Summer Olympics
shooting at the 2016 Summer Olympics,2016 Summer Olympics
diving at the 2016 Summer Olympics,2016 Summer Olympics
judo at the 2016 Summer Olympics,2016 Summer Olympics
water polo at the 2016 Summer Olympics,2016 Summer Olympics
archery at the 2016 Summer Olympics,2016 Summer Olympics
basketball at the 2016 Summer Olympics,2016 Summer Olympics
Badminton at the 2016 Summer Olympics,2016 Summer Olympics
PGC 69307,[CHM2007] LDC 1531
2000 Internazionali Femminili di Palermo,WTA Tier IV tournaments
1999 Torneo Internazionale,WTA Tier IV tournaments
1998 Internazionali Femminili di Palermo,WTA Tier IV tournaments
1997 Internazionali Femminili di Palermo,WTA Tier IV tournaments
1996 Internazionali Femminili di Palermo,WTA Tier IV tournaments
1995 Internazionali Femminili di Palermo,WTA Tier IV tournaments
1994 Torneo Internazional Femmin di Palermo,WTA Tier IV tournaments
2000 Internazionali Femminili di Palermo,2000 WTA Tour
1999 Torneo Internazionale,1999 WTA Tour
1998 Internazionali Femminili di Palermo,1998 WTA Tour
1995 Internazionali Femminili di Palermo,1995 WTA Tour
1996 Internazionali Femminili di Palermo,1996 WTA Tour
1994 Torneo Internazional Femmin di Palermo,1994 WTA Tour
1997 Internazionali Femminili di Palermo,1997 WTA Tour
2011 Internationaux de Strasbourg,WTA International tournaments
2018 Internationaux de Strasbourg,WTA International tournaments
2017 Internationaux de Strasbourg,WTA International tournaments
2016 Internationaux de Strasbourg,WTA International tournaments
2015 Internationaux de Strasbourg,WTA International tournaments
2014 Internationaux de Strasbourg,WTA International tournaments
Three Gate Piers with Linking Wall to 151 Otley Road,151 Otley Road
Mongolia,East Asia
"Formyl transferase, N-terminal","Bifunctional polymyxin resistance protein, ArnA"
brain development,central nervous system development
North West Mounted Police Stables,Dawson Historical Complex
ESO-HA 1293,NAME Orion Nebula Cluster
V* V2657 Ori,NAME Orion Nebula Cluster
ESO-HA 1497,NAME Orion Nebula Cluster
V* V832 Ori,NAME Orion Nebula Cluster
2MASS J05353270-0630181,NAME Orion Nebula Cluster
V* LX Ori,NAME Orion Nebula Cluster
Exeggutor,list of Pokémon in Pokémon Gold and Silver
Hypno,list of Pokémon in Pokémon Gold and Silver
Drowzee,list of Pokémon in Pokémon Gold and Silver
Girafarig,list of Pokémon in Pokémon Gold and Silver
Basilica of Our Lady of the Assumption and St. Nicholas,Žďár monastery
2012 Toray Pan Pacific Open,2012 WTA Tour
stable in Pitkäjärvi forestry hut,Pitkäjärvi forestry hut
Paraguay,South America
Bolivia,South America
2011 Toray Pan Pacific Open,2011 WTA Tour
Hamersley Group,Mount Bruce Supergroup
Grace Gates,Lord's
2010 Australian Grand Prix,2010 Formula One season
が,hiragana
ゐ,hiragana
ゑ,hiragana
を,hiragana
わ,hiragana
ろ,hiragana
れ,hiragana
る,hiragana
り,hiragana
ら,hiragana
よ,hiragana
ゆ,hiragana
や,hiragana
も,hiragana
め,hiragana
1995 Canadian Grand Prix,1995 Formula One season
1995 European Grand Prix,1995 Formula One season
2013 Grand Prix d'Isbergues,2013 UCI Europe Tour
2013 Paris–Bourges,2013 UCI Europe Tour
OGLE SMC-SC9 73218,Small Magellanic Cloud
SV* HV 2031,Small Magellanic Cloud
OGLE SMC-SC9 27258,Small Magellanic Cloud
Okresní archiv Pelhřimov,Moravian regional archive
Státní okresní archív Břeclav,Moravian regional archive
Státní okresní archiv Vyškov,Moravian regional archive
Sonnet 27,Shakespeare's sonnets
Sonnet 40,Shakespeare's sonnets
Sonnet 31,Shakespeare's sonnets
Sonnet 37,Shakespeare's sonnets
Sonnet 128,Shakespeare's sonnets
Sonnet 152,Shakespeare's sonnets
Sonnet 80,Shakespeare's sonnets
Sonnet 143,Shakespeare's sonnets
Sonnet 12,Shakespeare's sonnets
Sonnet 85,Shakespeare's sonnets
Sonnet 69,Shakespeare's sonnets
Sonnet 67,Shakespeare's sonnets
Sonnet 60,Shakespeare's sonnets
UGC 3580,[TSK2008] 148
Saint-Colomban-des-Villards,Les Sybelles
1987 Australian Grand Prix,1987 Formula One season
1987 German Grand Prix,1987 Formula One season
Kansas Senate,Kansas Legislature
gender,sexual diversity
1952,1950s
1956,1950s
1993 UCI Road World Championships – Women's road race,1993 UCI Road World Championships
Torres d'Ogern,Ogern
Scarbo,Gaspard de la nuit
Le Gibet,Gaspard de la nuit
Ondine,Gaspard de la nuit
2007 European Figure Skating Championships - ice dancing compulsory dance,2007 European Figure Skating Championships - ice dancing
Kristianstad Municipality,Scania
Kristianstad Municipality,Scania
Lund Municipality,Scania
Lund Municipality,Scania
Lund Municipality,Scania
UDP-N-acetylglucosamine--N-acetylmuramyl-,"N-acetylglucosaminyltransferase, MurG"
UDP-N-acetylglucosamine--N-acetylmuramyl-,"N-acetylglucosaminyltransferase, MurG"
Park Güell,Works of Antoni Gaudí
Park Güell,Works of Antoni Gaudí
acetone,acetone biosynthetic process
acetone,acetone metabolic process
Tomb of Wu Liang,Imperial Tombs of the Ming and Qing Dynasties
Tomb of Qiu Cheng,Imperial Tombs of the Ming and Qing Dynasties
2010 Grand Prix d'Isbergues,2009–10 UCI Europe Tour
2010 Grand Prix d'Isbergues,2009–10 UCI Europe Tour
40 Clergy Street,Old Sydenham Heritage Conservation District
38 Clergy Street,Old Sydenham Heritage Conservation District
Luke 4,Gospel of Luke
Luke 15,Gospel of Luke
