Subject,Object
2016 Clásica de San Sebastián,2017 Clásica de San Sebastián
2015 European Junior Badminton Championships,2017 European Junior Badminton Championships
2018 European Junior Badminton Championships,2020 European Junior Badminton Championships
2017 European Junior Badminton Championships,2018 European Junior Badminton Championships
2007 European Junior Badminton Championships,2009 European Junior Badminton Championships
2011 European Junior Badminton Championships,2013 European Junior Badminton Championships
2009 European Junior Badminton Championships,2011 European Junior Badminton Championships
2013 European Junior Badminton Championships,2015 European Junior Badminton Championships
1920 European Rowing Championships,1921 European Rowing Championships
1913 European Rowing Championships,1920 European Rowing Championships
1912 European Rowing Championships,1913 European Rowing Championships
1972 Tirreno–Adriatico,1973 Tirreno–Adriatico
Los Angeles-class submarine,Seawolf-class submarine
2006 Illinois gubernatorial election,2010 Illinois gubernatorial election
Cabinet of Hall II,Cabinet of Monrad
FIDE World Chess Championship 2005,World Chess Championship 2006
FIDE World Chess Championship 2004,FIDE World Chess Championship 2005
Grand Prix du Midi Libre 1987,Grand Prix du Midi Libre 1988
Grand Prix du Midi Libre 1986,Grand Prix du Midi Libre 1987
Grand Prix du Midi Libre 1985,Grand Prix du Midi Libre 1986
Grand Prix du Midi Libre 1984,Grand Prix du Midi Libre 1985
Grand Prix du Midi Libre 1983,Grand Prix du Midi Libre 1984
Grand Prix du Midi Libre 1982,Grand Prix du Midi Libre 1983
Grand Prix du Midi Libre 1981,Grand Prix du Midi Libre 1982
1964 World 3-cushion championship,1965 3-Cushion World Championships
2001 Pan American Badminton Championships,2005 Pan American Badminton Championships
Nikon D3400,Nikon D3500
1969 Tirreno–Adriatico,1970 Tirreno–Adriatico
1968 Tirreno–Adriatico,1969 Tirreno–Adriatico
Sonnet 40,Sonnet 41
Soyuz 33,Soyuz 34
2016 Vuelta a la Independencia Nacional,2017 Vuelta a la Independencia Nacional
1952 Paris-Tours,1953 Paris-Tours
1952 Paris-Tours,1953 Paris-Tours
1953 Paris-Tours,1954 Paris-Tours
1953 Paris-Tours,1954 Paris-Tours
1953 Paris-Tours,1954 Paris-Tours
2008 Vuelta a la Independencia Nacional,2009 Vuelta a la Independencia Nacional
2013 Eneco Tour,2014 Eneco Tour
2012 Eneco Tour,2013 Eneco Tour
World Esperanto Congress 2015,World Esperanto Congress 2016
1977 FA Cup Final,1978 FA Cup Final
1976 FA Cup Final,1977 FA Cup Final
Hewlett-Packard,Hewlett Packard Enterprise
2010 Open GDF Suez,2011 Open GDF Suez
1966 Milan–San Remo,1967 Milan – San Remo
1961 Icelandic Badminton Championships,1962 Icelandic Badminton Championships
1960 Icelandic Badminton Championships,1961 Icelandic Badminton Championships
1959 Icelandic Badminton Championships,1960 Icelandic Badminton Championships
1958 Icelandic Badminton Championships,1959 Icelandic Badminton Championships
1957 Icelandic Badminton Championships,1958 Icelandic Badminton Championships
1956 Icelandic Badminton Championships,1957 Icelandic Badminton Championships
1955 Icelandic Badminton Championships,1956 Icelandic Badminton Championships
Cabinet of Madsen-Mygdal,Cabinet of Thorvald Stauning II
1969 European Athletics Championships,1971 European Athletics Championships
1971 European Athletics Championships,1974 European Athletics Championships
"2018 Settimana Internazionale di Coppi e Bartali, Stage 1b","2018 Settimana Internazionale di Coppi e Bartali, Stage 2"
Tour du Rwanda 2016,Tour du Rwanda 2017
Tour du Rwanda 2015,Tour du Rwanda 2016
1987 Pilot Pen Classic,1988 Newsweek Champions Cup
1986 Pilot Pen Classic,1987 Pilot Pen Classic
NXT TakeOver: Brooklyn III,SummerSlam (2017)
World Esperanto Congress 1907,World Esperanto Congress 1908
