Subject,Object
Scarborough—Rouge Park,Toronto
The National Club,Toronto
The Toronto Club,Toronto
Dartmouth power station,Victoria
Rose Manor,Victoria
Punt Road Oval,Victoria
zone 6,Victoria
zone 5,Victoria
zone 4,Victoria
zone 3,Victoria
British High Commission Victoria,Victoria
Worawa Aboriginal College,Healesville
Worawa Aboriginal College,Victoria
Meanook National Wildlife Area,Athabasca County
Khon Kaen,Mueang Khon Kaen
Imperial College Business School,London
Koovee,Tampere
Leivo's Bakery,Tampere
Sjöstads IF,Karlstad Municipality
Mõisaküla City,Viljandi County
St Andrews,Fife
The Royal and Ancient Golf Club of St Andrews,Fife
Montagne de Reims Regional Natural Park,Marne
Bortala Mongol Autonomous Prefecture,Xinjiang
Kizilsu Kyrgyz Autonomous Prefecture,Xinjiang
Ili Kazakh Autonomous Prefecture,Xinjiang
Bayingolin Mongol Autonomous Prefecture,Xinjiang
Brundby Stubmølle,Samsø Municipality
Girls Hostel,Devizes
Symphony Number One,Baltimore
Sojourner–Douglass College,Baltimore
Iwama,Kasama
Perlesreut,Perlesreut
Church Inn,Bury
Puumalansalmi Bridge,Puumala
Zygi Memorial Lighthouse keeper,Poznan
Saint-Louis-de-Gonzague,Beauharnois-Salaberry Regional County Municipality
Cagayan de Oro,Northern Mindanao
MGM Grand Las Vegas,Nevada
Vdara,Nevada
Palms Casino Resort,Nevada
Excalibur Hotel and Casino,Nevada
MGM Grand Las Vegas,Nevada
Excalibur Hotel and Casino,Nevada
MGM Grand Las Vegas,Nevada
Palms Casino Resort,Nevada
Excalibur Hotel and Casino,Nevada
Excalibur Hotel and Casino,Nevada
MGM Grand Las Vegas,Nevada
Desamparados,Desamparados Canton
Barsebäck Golf & Country Club,Kävlinge Municipality
München Ost station,Au-Haidhausen
München Ost station,Au-Haidhausen
Helsinki Ice Hall,Helsinki
Cathedral of Saint Sava,Belgrade
Koromo,Sikasso Region
Boura,Sikasso Region
Yorosso Cercle,Sikasso Region
Papahānaumokuākea Marine National Monument,United States Minor Outlying Islands
Saint-Adelphe,Mékinac Regional County Municipality
Lac-aux-Sables,Mékinac Regional County Municipality
Saint-Adelphe,Mékinac Regional County Municipality
Lac-aux-Sables,Mékinac Regional County Municipality
Carrec Hir,Brittany
En Toull Bihan,Brittany
Basse Lédan,Brittany
Golfe du Morbihan Regional Natural Park,Brittany
"140–142 Cumberland Street, The Rocks",City of Sydney
Watch House Terrace,City of Sydney
St. Nikolaus,Inden
St. Nikolaus,Inden
Algansee Township,Branch County
Bistrița,Bistrița-Năsăud County
Bryden Country School,Mashonaland West Province
Jerusalem,Jerusalem District
Lavoir de Voutenay-sur-Cure,Voutenay-sur-Cure
Ostrava,Ostrava-City District
Buk lesní v Třebovicích,Ostrava
Buk lesní v Třebovicích,Ostrava
Buk lesní v Třebovicích,Ostrava
Västanfors IF,Fagersta Municipality
Shanghai Disney Resort,Shanghai
Devotional pillar in Brtníky,Brtníky
San Giovanni Battista,Castelnuovo Berardenga
Živanické jezero,Živanice
Groeve Keutenberg,Valkenburg aan de Geul
"Kazan Cathedral, St. Petersburg",Saint Petersburg
Heartz-O'Halloran Row,Charlottetown
Salladasburg,Lycoming County
Masirah Island,Ash Sharqiyah South Governorate
Hannah Bay Migratory Bird Sanctuary,Qikiqtaaluk Region
Prince Leopold Island Migratory Bird Sanctuary,Qikiqtaaluk Region
Akimiski Island Migratory Bird Sanctuary,Qikiqtaaluk Region
Placunopsiden-Riff Tiefenstockheim,Seinsheim
Fontaine-lavoir de Montagney,Montagney
Madakasira Bastion and Gateway,Anantapuram district
Bastion VIII,Hellevoetsluis
"Qurayyat, Oman",Muscat Governorate
Plzeň,Plzeň-City District
Eagle House School,Sandhurst
Budapest Bábszínház,Budapest District VI
Kappelshamnsviken coastal water body,Gotland Municipality
Mianhuaping Yao Township,Ningyuan County
Ballater,Aberdeenshire
Evian Resort Golf Club,Évian-les-Bains
Viveiro,A Mariña Occidental
Viveiro,Lugo Province
Miss Louisiana's Outstanding Teen,Monroe
Girl in a Wetsuit,Vancouver
Odlum Brown Vancouver Open,Vancouver
Franziskusbrunnen,Maxvorstadt
KV Arena,Karlovy Vary
Karlovy Vary,Karlovy Vary District
Institut de Chimie des Substances Naturelles,Gif-sur-Yvette
Regional District of Nanaimo,British Columbia
Peace River Regional District,British Columbia
qathet Regional District,British Columbia
Alberni-Clayoquot Regional District,British Columbia
Regional District of Central Kootenay,British Columbia
Regional District of Okanagan-Similkameen,British Columbia
Sunshine Coast Regional District,British Columbia
Strathcona Regional District,British Columbia
Regional District of Fraser-Fort George,British Columbia
British Columbia Highway 3,British Columbia
Motoplex Speedway,British Columbia
James Bruce Falls,British Columbia
Allentown,Lehigh County
Fallingwater Cascades,Botetourt County
Mairie-lavoir et éolienne d'Arthonnay,Arthonnay
Mairie-lavoir et éolienne d'Arthonnay,Arthonnay
stable in Naapankivaara ranger's estate,Muonio
Crater Lake,Klamath County
Klamath Falls,Klamath County
Menoken Indian Village Site,Burleigh County
Avaria,Democracia
Bahçeli Kayaları,Sinop Province
Mbeya Rural District,Mbeya Region
Mürmes,Rhineland-Palatinate
Breitenstein Castle,Rhineland-Palatinate
Otterstadter Altrhein,Rhineland-Palatinate
Castrum Altinum,Rhineland-Palatinate
Castra of Niederbieber,Rhineland-Palatinate
Montreal Symphony Orchestra,Montreal
2009 NHL Entry Draft,Montreal
1982 NHL Entry Draft,Montreal
1980 NHL Entry Draft,Montreal
1988 NHL Entry Draft,Montreal
1983 NHL Entry Draft,Montreal
"St Joseph Seminary, Mark Cross",Rotherfield
Holy Cross Preparatory School,Royal Borough of Kingston upon Thames
"Theekoepel, Eindenhout",Haarlem
Fredhällsbron,Stockholm Municipality
Erik Dahlbergsgatan,Stockholm Municipality
Odengatan,Stockholm Municipality
Erik Dahlbergsgatan,Stockholm Municipality
Erik Dahlbergsallén,Stockholm Municipality
Emanuel Swedenborg,Stockholm Municipality
Dunaújváros,Dunaújváros District
Cava do Viriato,Viseu
Poplar Bay Provincial Park,Manitoba
Birch Point Provincial Park,Manitoba
Wallace Lake Provincial Park,Manitoba
Bakers Narrows Provincial Park,Manitoba
Overflowing River Provincial Park,Manitoba
Hanover,Manitoba
Rural Municipality of East St. Paul,Manitoba
Rural Municipality of Armstrong,Manitoba
The Quill,Sint Eustatius
Metropolitan Stadium,Bloomington
University of Applied Sciences Neu-Ulm,Neu-Ulm
Millbourne,Delaware County
Pillory of Algoso,"Algoso, Campo de Víboras e Uva"
Punta Judibana,Los Taques
Quartiere Lagosta,Milan
Secondo quartiere popolare della Società Umanitaria,Milan
Quartiere IACP Lorenteggio,Milan
Quartiere Ettore Ponti,Milan
Rhein-Berg District,Cologne Government Region
N283 road,Flemish Brabant
Glamorgan-Gwent Archaeological Trust,Swansea
2000 NBA Draft,Minneapolis
Hubert H. Humphrey Metrodome,Minneapolis
Minneapolis,Hennepin County
Castro de Lama de Ouriço,Tinhela e Alvarelhos
British High Commission Maputo,Maputo
"St. Paul's Church, Munich",Ludwigsvorstadt-Isarvorstadt
Sveiva IBK,Oslo
Gustaf Dalén,Sottunga
Paruro Province,Cusco
Acomayo Province,Cusco
Stadtbefestigung: Torhaus bei Brücke; Stadtmauer; Hexenturm;Lenzburger Tor mit Zeitturm,Aargau
Holzbrücke Wettingen-Neuenhof,Aargau
Fort Reuenthal,Aargau
Hamburg-Altona station,Altona
Volksbank Arena,Altona
Sant'Agata,Asciano
Bergnäs Hydroelectric Power Station,Arjeplog Municipality
Propositura di San Niccolò,Radda in Chianti
Cala Dèntol,Artà
Tayibe,Central District
Kafr Qasim,Central District
Hod HaSharon,Central District
Kerman,Central District
Khorramabad,Central District
Izeh,Central District
Khorramabad,Central District
Kröller-Müller Museum,Ede
Kröller-Müller Museum,Ede
Pécs,Pécs  District
Bóbita Bábszínház,Pécs
Asnæs Power Station,Kalundborg Municipality
Appleton,Calumet County
Appleton,Outagamie County
Sanbao Yi Ethnic Township,Qinglong County
fontaine des Innocents,Halles
Porta San Pietro,Lucca
Porta San Donato,Lucca
Porta Elisa,Lucca
Ramsås,Härnösand municipality
Sukth,Durrës District
Sukth,Durrës District
Sukth,Durrës District
parabolic arch of Claravalls,Tàrrega
Big Creek Bridge,Lane County
Eugene,Lane County
Valdivia,Valdivia
Valdivia,Valdivia
Katowice Open,Katowice
Nakhon Ratchasima,Mueang Nakhon Ratchasima
Bruderhaus,Ravensburg
Dub u Větrova,Frýdlant
K2 Telephone Kiosk At Junction With Whitechapel Road,London Borough of Tower Hamlets
Newlands Quay,London Borough of Tower Hamlets
Saint Joseph Seminary College,Louisiana
Meadowlands Racetrack,New Jersey
Tompkins Township,Warren County
Union County,New Jersey
Mercer County,New Jersey
Union County,New Jersey
Mercer County,New Jersey
Cumberland County,New Jersey
Warren County,New Jersey
Mercer County,New Jersey
Union County,New Jersey
Warren County,New Jersey
Union County,New Jersey
Cumberland County,New Jersey
Warren County,New Jersey
Al-Buraimi,Al Buraimi Governorate
Church of Saint Wenceslaus,Stará Boleslav
Church of the Assumption of the Virgin Mary,Stará Boleslav
Oberbergischer Kreis,North Rhine-Westphalia
Kreis Aachen,North Rhine-Westphalia
Krefeld II – Wesel II,North Rhine-Westphalia
constituency for the Bundestag election Mülheim – Essen I,North Rhine-Westphalia
Cologne I,North Rhine-Westphalia
Münster,North Rhine-Westphalia
Zona Industriale,Merlino
Trentino-South Tyrol,Italy
Molise,Italy
Liguria,Italy
Friuli–Venezia Giulia,Italy
Portal del Bisbe,Barcelona
Santa Maria del Mar,Barcelona
Forn de pa artesà,Barcelona
Fleca Balmes,Barcelona
British Consulate General Barcelona,Barcelona
Font d'Hèrcules,Barcelona
Beacon of Home cape,Cangas
Belfry of Béthune,Béthune
Bang Lamphu Intersection,Chana Songkhram
Saint-Mathieu-de-Rioux,Les Basques Regional County Municipality
Mormont,Canton of Vaud
"Grane Mill, Haslingden Including Boundary Walls And North Yard",Rossendale
Veszprém,Veszprém  District
Castro de Roques,"Subportela, Deocriste e Portela Susã"
British Vice Consulate Portimão,Portimão
Doŭsk Sieĺsaviet,Rahačoŭ District
Hsintao Power Plant,Guanxi
Montañana,Miranda de Ebro
University of Kentucky College of Law,Lexington
Tsudo-shiroyama Kofun,Fujiidera
Pope National Wildlife Area,Hamiota Municipality
La Serena,La Serena
Belfry of Comines,Comines
Dickinson College,Carlisle
Dickinson College,Carlisle
"Llinda de la casa al carrer Sant Pere, 3",Tortellà
Muslim Educational Trust,Kozhikode district
Lincoln Township,Butler County
Clifford Township,Butler County
Shelby Township,Blue Earth County
Judson Township,Blue Earth County
Sterling Township,Blue Earth County
Lincoln Township,Blue Earth County
Keramasan railway station,Palembang
stable in Hosko forestry mansion,Ilomantsi
British High Commission Windhoek,Windhoek
Belfry of Tielt,Tielt
Almira Township,Benzie County
Bondoukou Department,Gontougo
University of Saint Mary of the Lake,Mundelein
Clayton Township,Genesee County
2017 Port Authority Bus Terminal explosion,New York City
1975 NBA Draft,New York City
2009 NBA Draft,New York City
Mid-Hudson Children's Museum,New York
Upper New York Bay,New York
Upper New York Bay,New York
2017 Port Authority Bus Terminal explosion,New York City
St. Bernard's School of Theology and Ministry,New York
St. Bernard's School of Theology and Ministry,New York
New York City,New York
Ein Tzurim,Shafir Regional Council
Cicerolândia,Paraíba
Iwate Prefectural Library,Morioka
Tenhults IBK,Tenhult
Mariensäule Hauptplatz Stainz,Stainz
St. Vincent de Paul Regional Seminary,Boynton Beach
Krönner-Riff SE von Bayerisch Gmain,Bayerisch Gmain
Cachar district,Hills and Barak Valley Division
Bacolod,Western Visayas
Bacolod,Western Visayas
Annapolis,Anne Arundel County
Kasat Suek Intersection,Khlong Maha Nak
Metropolitan Cathedral of Athens,Athens
SunTrust Plaza,Georgia
Acworth,Cobb County
Albany,Dougherty County
Athens,Clarke County
Lawrenceville,Georgia
Columbus,Georgia
Gainesville,Georgia
Acworth,Georgia
Albany,Georgia
Athens,Georgia
Augusta,Georgia
Washington,Georgia
Washington's at-large congressional district,Washington
Tolono Township,Champaign County
Greenbelt,Prince George's County
Greenbelt,Prince George's County
Diarra,Kayes Region
Faléa,Kayes Region
Fanga,Kayes Region
CS Ştiinţa Bacău,Bacău
King,Regional Municipality of York
Markham,Regional Municipality of York
King,Regional Municipality of York
Allouez Township,Keweenaw County
Bundeswehrkrankenhaus,Hamburg
Bundeswehrkrankenhaus,Hamburg
Pillory of Gouvães do Douro,"Provesende, Gouvães do Douro e São Cristóvão do Douro"
Schloss Goldenstein,Elsbethen
Viña del Mar,Viña del Mar
Castro of Monte Mozinho,Oldrões
Castro of Monte Mozinho,Oldrões
Milwaukie,Portland metropolitan area
Milwaukie,Clackamas County
Gresham,Multnomah County
Milwaukie,Multnomah County
Schmalkalden University of Applied Sciences,Schmalkalden
Havelock Township,Chippewa County
Rheiderland Township,Chippewa County
Rosewood Township,Chippewa County
Čičák,Pardubice
2020 Tarragona explosion,La Canonja
2020 Tarragona explosion,La Canonja
Maria column in Obříství,Obříství
Maria column in Obříství,Obříství
North London line,London Borough of Richmond upon Thames
Cedar College,Port Adelaide Enfield
St Paul's College,Port Adelaide Enfield
Temuco,Temuco
Temuco,Temuco
Albion Township,Calhoun County
Rocky Lake Provincial Park,Kelsey
Beacon of Punta Couso,Cambados
"Saint Nicholas Church, Vasszilvágy",Vasszilvágy
Burg Schönweer,Volders
Puerta del Cambrón,Toledo
Danau Lasi,East Nusa Tenggara
Skalica Ice Stadium,Skalica
Old Barrington Meeting House,Municipality of the District of Barrington
Port de Valldemossa,Valldemossa
Sa Font Figuera,Valldemossa
Caló de S'Estaca,Valldemossa
Kodachrome Basin State Park,Kane County
Maison Dandoy,Brussels
Berlin-Spandau station,Spandau
Žďár nad Sázavou,Žďár nad Sázavou District
Bargate,Southampton
Rottenburg University of Applied Forest Sciences,Rottenburg am Neckar
Sandoval de la Reina,Villadiego
University of Applied Sciences Meissen,Meissen
Island Learning Centre,Isle of Wight
Obihiro,Hokkaidō Prefecture
Kamikawa Subprefecture,Hokkaidō Prefecture
Nemuro Subprefecture,Hokkaidō Prefecture
Kushiro Subprefecture,Hokkaidō Prefecture
Hidaka Subprefecture,Hokkaidō Prefecture
Stretton Aqueduct,"Lapley, Stretton and Wheaton Aston"
Dee Side House Youth Hostel,Dent
Buk červenolistý v Karviné,Karviná
Buk červenolistý v Karviné,Karviná
Trabrennbahn Gelsenkirchen,Gelsenkirchen
Cala Ca's Xirimier,Estellencs
Spiers Lake National Wildlife Area,County of Stettler No. 6
Neve Yam,Hof HaCarmel Regional Council
Beit Oren,Hof HaCarmel Regional Council
Ise Province,Tōkaidō
American Airlines Center,Victory Park
Manchester Township,Freeborn County
cour Jasmin,16th arrondissement of Paris
Episcopal Palace,Hosszúhetény
Carlingford Line,Sydney
University of Sydney Business School,Sydney
Lac qui Parle Township,Lac qui Parle County
Selishtë,Dibër District
Healey New Mill Including Attached Chimney,Wakefield
Toyama Prefectural Library,Toyama
Molyatichsky Village Council,Krychaw District
Ourense,Ourense Province
Duermenqin,Fularji District
College Hall,Bracknell Forest
Polábek,Přelouč
Binneberg,Skövde Municipality
Ostankino baranki factory,Butyrsky District
Yuzhnoye Tushino District,Moscow
Savyolovsky District,Moscow
Levoberezhny District,Moscow
Altufyevsky District,Moscow
Vostochnoye Degunino District,Moscow
Rostokino District,Moscow
Yuzhnoye Medvedkovo District,Moscow
Akademichesky District,Moscow
Timiryazevsky District,Moscow
Sviblovo District,Moscow
Nekrasovka District,Moscow
Butyrsky District,Moscow
Molzhaninovsky District,Moscow
Dormition Cathedral,Vladimir
Dormition Cathedral,Moscow
St. Basil's Cathedral,Moscow
Kolsh,Lezhë
Kolsh,Lezhë
Yevpatoria Bay,Yevpatoria
Chaussée des Almadies,Dakar
Lanyu Power Plant,Lanyu
Csongrád,Csongrád  District
British Consulate General Auckland,Auckland
Auckland War Memorial Museum,Auckland Council
Auckland War Memorial Museum,Auckland
Konstanz,Freiburg Government Region
Waldshut,Freiburg Government Region
Lörrach,Freiburg Government Region
Breisgau-Hochschwarzwald,Freiburg Government Region
Emmendingen,Freiburg Government Region
Oberhüttensee,Forstau
S n Kvarken coastal water,Umeå Municipality
S n Kvarken coastal water,Umeå Municipality
Umeå City IBK,Umeå Municipality
Winchester House School,Brackley
Winchester House School,Brackley
Winchester House School,Northamptonshire
Winchester House School,Northamptonshire
Cosgrove aqueduct,Northamptonshire
Zeichenstein Balzers,Balzers
Mirbat,Dhofar Governorate
Rachyut,Dhofar Governorate
Giske Bridge,Giske
Felsfreistellung Backofen ESE von Oberküps,Ebensfeld
Grand Army of the Republic Cemetery,Seattle
Dovecote And Barn Aproximately 25 Metres East Of The Old Rectory,Kislingbury
Ayérou Department,Tillabéri Region
Balleyara Department,Tillabéri Region
Banibangou Department,Tillabéri Region
Bankilaré Department,Tillabéri Region
Gothèye Department,Tillabéri Region
Torodi Department,Tillabéri Region
Rustavi,Georgian Soviet Socialist Republic
Station 13 Udohöhe,Oederan
575 King Street,Peterborough
574 Charlotte Street,Peterborough
573 King Street,Peterborough
573 Bolivar Street,Peterborough
572 Charlotte Street,Peterborough
569 Bolivar Street,Peterborough
568 Charlotte Street,Peterborough
567 King Street,Peterborough
287 Park Street North,Peterborough
285 Park Street North,Peterborough
283 Park Street North,Peterborough
489 Bolivar Street,Peterborough
487 Bolivar Street,Peterborough
485 Bolivar Street,Peterborough
485½ Bolivar Street,Peterborough
483 Bolivar Street,Peterborough
481 Bolivar Street,Peterborough
479 Bolivar Street,Peterborough
Clearwater Christian College,Clearwater
Granfors Hydroelectric Power Station,Skellefteå Municipality
Granfors Hydroelectric Power Station,Skellefteå Municipality
Skellefteå IBK,Skellefteå Municipality
Jordan Media Institute,Amman
St. Michael's Cathedral,Izhevsk
signpost,České Budějovice
Cheyenne County,Colorado
Hinsdale County,Colorado
La Plata County,Colorado
Dolores County,Colorado
Logan County,Colorado
Phillips County,Colorado
Kit Carson County,Colorado
Summit County,Colorado
Mesa County,Colorado
Delta County,Colorado
Conejos County,Colorado
Mineral County,Colorado
Alamosa County,Colorado
Arapahoe County,Colorado
Baca County,Colorado
Las Animas County,Colorado
Conejos County,Colorado
Costilla County,Colorado
Sedgwick County,Colorado
Hinsdale County,Colorado
Baca County,Colorado
Cheyenne County,Colorado
Baca County,Colorado
Cadet Ice Arena,Colorado
Akron,Summit County
Akron,Summit County
Mount Scenery,Saba
Torkilstrup Windmill,Guldborgsund Municipality
Pentrebychan Hall Dovecote,Wrexham County Borough
Dovecote at Pickhill Old Hall,Wrexham County Borough
Dabakala Department,Hambol
Golden Acre,City of Cape Town
British Consulate-General Cape Town,City of Cape Town
Beacon of Tampo island,Poio
Baguio,Cordillera Administrative Region
Konotop County,Little Russia Governorate
TB Uphusen,Achim
Trolleybuses in St. Gallen,St. Gallen
Tashan Power Plant,Jincheng
Toulon Township,Stark County
Sacré-Cœur-de-Jésus,Les Appalaches Regional County Municipality
Disraeli,Les Appalaches Regional County Municipality
Hradec Králové,Hradec Králové District
Hradec Králové,Hradec Králové District
Hradec Králové,Hradec Králové District
Hradec Králové,Hradec Králové District
Hradec Králové,Hradec Králové District
Hradec Králové,Hradec Králové District
Site de Fondmarin de Crépy-en-Valois,Crépy-en-Valois
Thorney Howe Youth Hostel,Lakes
Brașov,Brașov County
Black Street's gate in Brașov,Brașov
ASC Corona 2010 Brașov,Brașov
Kalalè,Borgou Department
Pèrèrè,Borgou Department
Nakhal,Al Batinah South Governorate
South Hampstead High School,London Borough of Camden
San Patrizio,Rome
The Windsor Hotel Toya Resort & Spa,Abuta District
Bandjikaky,Bignona Department
Balonguine,Bignona Department
Balla-Ougonor,Bignona Department
Balla-Bassène,Bignona Department
Main Street,Orem
University Place,Orem
Lakeview,Orem
Bazaar of Kermanshah,Kermanshah Province
Vác,Vác  District
Lünen,Unna
Cluj-Napoca,Cluj County
Dej,Cluj County
Turda,Cluj County
Cluj-Napoca,Cluj County
Roznov,Neamț County
Warkworth Castle,Warkworth
Belfry of Thuin,Thuin
Stanton School,Milton Keynes
Southwood School,Milton Keynes
Bouchon,Las Vegas
ARIA Patisserie,Las Vegas
Suncoast Hotel and Casino,Las Vegas
Monsenhor João Alexandre,Cláudio
Iquique,Iquique
Benten Bridge,Naka-ku
Bleddiner Riß,Saxony-Anhalt
Posadas,Capital Department
Corrientes,Capital Department
Posadas,Capital Department
University of New Hampshire School of Law,Concord
Péhunco,Atakora Department
Toucountouna,Atakora Department
Matéri,Atakora Department
Allis Township,Presque Isle County
Troy Grove Township,LaSalle County
Suidō Bridge,Hongō
Jerrabomberra Wetlands Nature Reserve,Australian Capital Territory
Jerrabomberra Wetlands Nature Reserve,Australian Capital Territory
Lille school of journalism - École supérieure de journalisme de Lille,Lille
Kaasův buk,Dolní Nivy
Bantolinao Point Lighthouse,Lapu-Lapu
British High Commission Islamabad,Islamabad
Tepelský dub,Teplá
Vaal de Grace Golf Estate,Free State
Chelmsford,Essex
Chelmsford,Essex
Collingwood Primary School,Essex
Zimní stadion,Kladno
Stalwart National Wildlife Area,Rural Municipality of Big Arm No. 251
The Churchill School,Kent
Swingate Inn,Kent
The Royal Oak Inn,Kent
The Woolpack Inn,Kent
Givat HaShlosha,Drom HaSharon Regional Council
Cabo San Lucas,Los Cabos Municipality
IBK Sundsvall,Sundsvall Municipality
"35 Marywood Square, Lamp Standard",Glasgow
"23 Marywood Square, Lamp Standard",Glasgow
"7 Marywood Square, Lamp Standard",Glasgow
K6 Telephone Kiosk To North Of Tyldesley Chapel,Wigan
Scugog,Regional Municipality of Durham
Sainte-Baume Regional Nature Park,Bouches-du-Rhône
Khoroshyovsky District,Northern Administrative Okrug
South Georgia and the South Sandwich Islands,British Overseas Territories
Takrouna War Cemetery,Sousse Governorate
Miss Mississippi's Outstanding Teen,Vicksburg
Kulsary,Zhylyoi District
Jewish Orphanage Berlin-Pankow,Pankow
Ernst-Thälmann-Denkmal,Pankow
Kalbådagrund lighthouse,Porvoo
Chimneys of brickyards in Alfara del Patriarca,Alfara del Patriarca
Bradwell National Wildlife Area,"Blucher No. 343, Saskatchewan"
Mawson Peak,Heard Island and McDonald Islands
North Cumbria University Hospitals NHS Trust,Whitehaven
High View Primary School,London Borough of Sutton
Blairgowrie and Rattray,Perth and Kinross
Dunsinane Hill,Perth and Kinross
Moncreiffe Hill,Perth and Kinross
Castro de Castro Verde,Castro Verde e Casével
Chisipite Senior School,Harare
Fortress of Our Lady of Pleasures of Pau Amarelo,Recife
Fortress of Our Lady of Pleasures of Pau Amarelo,Recife
Our Lady of Holy Cross College,New Orleans
Bellevue Apartments,Belleville
Wayne County RESA,Michigan
Oronto Group,Michigan
Tahquamenon Falls,Michigan
Mahnomen County,Minnesota
McLeod County,Minnesota
Murray County,Minnesota
Watonwan County,Minnesota
Le Sueur County,Minnesota
Winona County,Minnesota
Tsu,Mie Prefecture
Békásmegyer Explosion,Óbuda-Békásmegyer
Cañada Timones,Coahuila
Cañada Rincón del Oso,Coahuila
Cañada La Minita,Coahuila
Cañada El Pegadito,Coahuila
Cañada Chupadero,Coahuila
Cañada El Chiapaneco,Coahuila
Cañada Barranquitas,Coahuila
Cañada La Mula,Coahuila
Björketorp,Härryda Municipality
Tirunelveli district,Tamil Nadu
Nilgiris district,Tamil Nadu
Coimbatore district,Tamil Nadu
Hereford Army Airfield,Arizona
Walter Cronkite School of Journalism and Mass Communication,Arizona
Beniaján,Region of Murcia
Poynter Institute,St. Petersburg
Glenolden,Pennsylvania
Fort Robert Smalls,Pennsylvania
Fort Laughlin,Pennsylvania
St. Charles Borromeo Seminary,Pennsylvania
Saint Vincent Seminary,Pennsylvania
University Avenue Bridge,Pennsylvania
Subprefecture of  Mooca,Southeast Region
Subprefecture of  Itaim Paulista/Vila Curuçá,Southeast Region
Subprefecture of  Itaquera,Southeast Region
Castra of Ruffenhofen,Ansbach
Watchorn Provincial Park,Rural Municipality of Grahamdale
Harike Wetland,Firozpur District
Sakassou,Gbêkê
Beckett Creek Migratory Bird Sanctuary,Ottawa
Bodorgan Hall,Bodorgan
Kleinkastell Gündersbach,Pleinfeld
Wegweiser Kronburg,Kronburg
"El Palmar, Murcia",Murcia
Sangonera la Verde,Murcia
Sucina,Murcia
Llano de Brujas,Murcia
Churra,Murcia
Straßenaufschluss N von Seitendorf,Heilsbronn
Enningdalsälven basin,Västra Götaland County
Baraf,Niaguis Arrondissement
Swiss Transport Museum,Canton of Lucerne
Dundee Law,Dundee City
Azurita,Mateus Leme
Leipzig-Altenburg Airport,Nobitz
Porte d'Orange de Carpentras,Carpentras
Montgomery County Executive Office Building,Rockville
Houéyogbé,Mono Department
Comè,Mono Department
Bopa,Mono Department
United Lincolnshire Hospitals NHS Trust,Louth
Saue City,Harju County
Church of Saint James the Greater,Domašín
Ice rink at the West Station,Essen
Tupelo,Lee County
Naval Live Oaks Reservation,Gulf Breeze
Naryn District,Issyk-Kul Region
Kochkor District,Naryn Region
At-Bashi District,Naryn Region
Toguz-Toro District,Naryn Region
Naryn District,Naryn Region
Beach Hotel,Galveston
Rockwood National Wildlife Area,Rural Municipality of Rockwood
new stable in Myllymäki torp,Lohja
old stable in Myllymäki torp,Lohja
Edge Grove School,Aldenham
Edge Grove School,Aldenham
International Business School Groningen,Groningen
Darrang district,North Assam division
Nyíregyháza,Nyíregyháza District
Bjurum,Falköping Municipality
Mitterfirmiansreut,Philippsreut
Devich'i Kosy,Kabardino-Balkaria
Bitburg Airport,Scharfbillig
Tunghsiao Power Plant,Tongxiao
Capia štrbina,Poprad District
Baštové sedlo,Poprad District
Ľaliové sedlo,Poprad District
Lomnické sedlo,Poprad District
Furkotské sedlo,Poprad District
Sedlo pod Svišťovkou,Poprad District
Kopské sedlo,Poprad District
Bystré sedlo,Poprad District
Dračia hlava,Poprad District
Kostolík,Poprad District
Kostolík,Poprad District
monument to Octave Gréard,5th arrondissement of Paris
Dorchester Square and Place-du-Canada Heritage Site,Ville-Marie
La Bombonera,Puerto Rico
Qimei Power Plant,Cimei
Flingern power station,Düsseldorf
Portal del Agua,Albarracín
Shippan Point,Stamford
Bazaar Haj Zaman,Sabzevar County
Miyazaki Prefectural Library,Miyazaki
Redwood National and State Parks,Humboldt County
Kibondo District,Kigoma Region
Kasulu District,Kigoma Region
Jyväskylä railway station,Jyväskylä
Abbaye Blanche,Quimperlé
Algoma Township,Kent County
Cascade Township,Kent County
Chodovský buk,Chodov
1997 NBA Draft,Charlotte
Pigsty 10 Metres West Of Beanley House,Whalton
Mills Junction,Juab County
"St. Peter's Church, Munich",Altstadt-Lehel
Mariensäule,Altstadt-Lehel
Goalpara district,Lower Assam Division
Mountaineer Field at Milan Puskar Stadium,Morgantown
Priory School,Slough
Jilm habrolistý na Přemilově,Seč
cour du Commerce-Saint-André,6th arrondissement of Paris
Burnham Westgate Hall,Burnham Market
Carnival of Alsasua – Altsasu,Navarre
Carnivals of Lantz,Navarre
Carnivals of Lantz,Lantz
Chimney of Jesús Bueno Factory,Alborache
Subprefecture of  Sé,Central Zone of São Paulo
Korogwe District,Tanga Region
canton of Vic-sur-Aisne,arrondissement of Laon
Chicago,Cook County
Appliqué inv. 853,Arenys de Mar
Appliqué inv. 850,Arenys de Mar
Appliqué inv. 848,Arenys de Mar
Appliqué inv. 739,Arenys de Mar
Appliqué inv. 734,Arenys de Mar
Aysén,Aysén Province
Nyesettvár,Gyöngyössolymos
Krevo selsoviet,Smarhoń District
Višnieva Sieĺsaviet,Smarhoń District
Dawson Reef,Milne Bay Province
Songkhla,Mueang Songkhla
Leesylvania State Park,Prince William County
Prachatice,Prachatice District
White Swan Inn,"Fenton, West Lindsey"
Zimuto Communal Land,Masvingo Province
Aloha Township,Cheboygan County
Botana Reef,Autonomous Region of Bougainville
Itziar,Deba
