Subject,Object
What You Leave Behind,The Dogs of War
What You Leave Behind,The Dogs of War
2007 Giro di Lombardia,2006 Giro di Lombardia
2004 Iran International Badminton Championships,2003 Iran International Badminton Championships
2008 Scheldeprijs,2007 Scheldeprijs
2009 Scheldeprijs,2008 Scheldeprijs
2012 Copa Sony Ericsson Colsanitas,2011 Copa Sony Ericsson Colsanitas
2013 Copa Colsanitas,2012 Copa Sony Ericsson Colsanitas
Merzdub,Trouble: The Jamie Saft Trio Plays Bob Dylan
Argentina at the 2018 FIFA World Cup,Argentina at the 2014 FIFA World Cup
2001 Copa Colsanitas,2000 Copa Colsanitas
Municipal elections 2017 in Vaala in Finland,Municipal elections 2012 in Vaala in Finland
14th Chess Olympiad,13th Chess Olympiad
"2017 Giro d'Italia, Stage 4","2017 Giro d'Italia, Stage 3"
2016 GP Laguna,2015 GP Laguna
1927 Irish Open Badminton Championships,1926 Irish Open Badminton Championships
2010 European Athletics Championships,2006 European Athletics Championships
Badminton at the 2016 Summer Olympics,Badminton at the 2012 Summer Olympics
30 grandes canciones,Me han contado que existe un paraíso
Cuts,Duo
1999 NBA Playoffs,1998 NBA Playoffs
2018 Vuelta a Castilla y León,2017 Vuelta a Castilla y León
2019 Vuelta a Castilla y León,2018 Vuelta a Castilla y León
2017 Vuelta a Castilla y León,2016 Vuelta a Castilla y León
1914 World Allround Speed Skating Championships for men,1913 World Allround Speed Skating Championships for men
Cabinet of Madsen-Mygdal,Cabinet of Thorvald Stauning I
1989 FA Cup Final,1988 FA Cup Final
2018 Internationaux de Strasbourg,2017 Internationaux de Strasbourg
2017 Internationaux de Strasbourg,2016 Internationaux de Strasbourg
2016 Internationaux de Strasbourg,2015 Internationaux de Strasbourg
2015 Internationaux de Strasbourg,2014 Internationaux de Strasbourg
2014 Internationaux de Strasbourg,2013 Internationaux de Strasbourg
Miss USA 2007,Miss USA 2006
Thirty-seventh Amendment of the Constitution Bill 2018,Thirty-sixth Amendment of the Constitution Bill 2018
Aristophanes 12,Aristophanes 11 (Pauly-Wissowa)
2012 Vuelta a Castilla y León,2011 Vuelta a Castilla y León
2011 Vuelta a Castilla y León,2010 Vuelta a Castilla y León
2014 Vuelta a Castilla y León,2013 Vuelta a Castilla y León
2013 Vuelta a Castilla y León,2012 Vuelta a Castilla y León
Eighth Amendment of the Constitution of Ireland,Seventh Amendment of the Constitution of Ireland
Ninth Amendment of the Constitution of Ireland,Eighth Amendment of the Constitution of Ireland
icosihenagonal number,icosagonal number
Soyuz TMA-22,Soyuz TMA-02M
1977–78 Unione Calcio Sampdoria season,1976–77 Unione Calcio Sampdoria season
Aristophon 7,Aristophon 6 (Pauly-Wissowa)
1956,1955
zone 6,zone 5
zone 5,zone 4
zone 4,zone 3
zone 3,zone 2
Soyuz T-5,Soyuz 40
2012 US Open Badminton Championships,2011 US Open Badminton Championships
2012 US Open Badminton Championships,2011 US Open Badminton Championships
1998 Tour of Japan,1997 Tour of Japan
Municipal elections 2017 in Tampere in Finland,Municipal elections 2012 in Tampere in Finland
France at the 2018 FIFA World Cup,France at the 2014 FIFA World Cup
1983 European Junior Badminton Championships,1981 European Junior Badminton Championships
1985 European Junior Badminton Championships,1983 European Junior Badminton Championships
tridecagonal number,dodecagonal number
Honda ST1300,Honda ST1100
Cabinet of Hall II,Cabinet of Rotwitt
2003 Clásica de San Sebastián,2002 Clásica de San Sebastián
basketball at the 2016 Summer Olympics,Basketball at the 2012 Summer Olympics
1998 US Open Badminton Championships,1997 US Open Badminton Championships
water polo at the 2016 Summer Olympics,Water polo at the 2012 Summer Olympics
1907 Giro del Piemonte,1906 Giro del Piemonte
2015 European Junior Badminton Championships,2013 European Junior Badminton Championships
2018 European Junior Badminton Championships,2017 European Junior Badminton Championships
2017 European Junior Badminton Championships,2015 European Junior Badminton Championships
2007 European Junior Badminton Championships,2005 European Junior Badminton Championships
2011 European Junior Badminton Championships,2009 European Junior Badminton Championships
2009 European Junior Badminton Championships,2007 European Junior Badminton Championships
2013 European Junior Badminton Championships,2011 European Junior Badminton Championships
Cabinet of Otto Liebe,Cabinet of Zahle II
Cabinet of M.P. Friis,Cabinet of Otto Liebe
1971 Danish general election,1968 Danish general election
Day 8: 3:00 pm - 4:00 pm,Day 8: 2:00 pm - 3:00 pm
Day 8: 3:00 pm - 4:00 pm,Day 8: 2:00 pm - 3:00 pm
Day 8: 3:00 pm - 4:00 pm,Day 8: 2:00 pm - 3:00 pm
Jung Brutal Gutaussehend 3,"Jung, brutal, gutaussehend 2"
2019 Paris–Roubaix,2018 Paris–Roubaix
2018 Paris–Roubaix,2017 Paris–Roubaix
2017 Paris–Roubaix,2016 Paris–Roubaix
1812 United States presidential election,1808 United States presidential election
1808 United States presidential election,1804 United States presidential election
1804 United States presidential election,1800 United States presidential election
1800 United States presidential election,1796 United States presidential election
1796 United States presidential election,1792 United States presidential election
2019 Ringerike Grand Prix,2018 Ringerike Grand Prix
2019 Ringerike Grand Prix,2018 Ringerike Grand Prix
Narita interchange,Tomisato interchange
Narita interchange,Tomisato interchange
2004 Danmark Rundt,2003 Danmark Rundt
2000 Scheldeprijs,1999 Scheldeprijs
2001 Scheldeprijs,2000 Scheldeprijs
2000 Scheldeprijs,1999 Scheldeprijs
2001 Scheldeprijs,2000 Scheldeprijs
1988 Danish general election,1987 Danish general election
Megatone,Flood
The Best,Milano 3.6.2005
Norwegian Badminton Championships 2021,Norwegian Badminton Championships 2020
"2019 Tour de France, stage 17","2019 Tour de France, stage 16"
2016 Coppa Ugo Agostoni,2015 Coppa Ugo Agostoni
2016 Coppa Ugo Agostoni,2015 Coppa Ugo Agostoni
2007 Legg Mason Tennis Classic,2006 Legg Mason Tennis Classic
"2019 Ladies Tour of Norway, Stage 2","2019 Ladies Tour of Norway, Stage 1"
"2019 Ladies Tour of Norway, Stage 2","2019 Ladies Tour of Norway, Stage 1"
"2019 Ladies Tour of Norway, Stage 2","2019 Ladies Tour of Norway, Stage 1"
"2019 Ladies Tour of Norway, Stage 2","2019 Ladies Tour of Norway, Stage 1"
"2019 Ladies Tour of Norway, Stage 2","2019 Ladies Tour of Norway, Stage 1"
"2019 Ladies Tour of Norway, Stage 2","2019 Ladies Tour of Norway, Stage 1"
2012 New Haven Open at Yale,2011 New Haven Open at Yale
1996 WTA German Open,1995 WTA German Open
Soyuz 33,Soyuz 32
2007 Iran International Badminton Championships,2006 Iran International Badminton Championships
1987 German Open Badminton Championships,1986 German Open Badminton Championships
1962 Malaysia Open Badminton Championships,1961 Malaysia Open Badminton Championships
Υ,Τ
archery at the 2016 Summer Olympics,Archery at the 2012 Summer Olympics
Happy New Year,Archive Series No. 2: Live in Chicago Q101
Yellow Submarine,The Beatles
1884,1883
1884,1883
Nanjo smart interchange,Imajo interchange
1986 NBA Playoffs,1985 NBA Playoffs
1985 NBA Playoffs,1984 NBA Playoffs
